UUID,context,answer_order,Eldest_Counterbalance,Q-Order_NatPrior_vs._WhichWomRights,W3_Reserve_Treat,weight,age,age_group,gender,q00a_select_language,q01_eldest_child,q02_your_situation,q03_food_security,q04_afghan_reserves,q05_unfreeze_reserves,q05V2_frozen_reserves,q06_support_gov,q07b_taliban_gov_view,q07c_closer_view,q08_safety,q09_human_rights_women,q11_top_three_rights_right_to_education,q11_top_three_rights_right_to_choose_husband,q11_top_three_rights_right_to_divorce_or_0t_marry,q11_top_three_rights_free_in_public_0_harassment,q11_top_three_rights_freedom_to_choose_how_to_dress,q11_top_three_rights_right_to_work_and_earn_money,q11_top_three_rights_right_to_travel_without_escort,q11_top_three_rights_right_to_participate_in_gov,q11_top_three_rights_freedom_to_use_the_internet,q11_top_three_rights_access_healthcare_and_services,q11_top_three_rights_right_0t_be_beaten_by_family,q11_top_three_rights_something_else,q11_top_three_rights_0ne_of_these_are_important,q11V2_top_three_rights_right_to_education,q11V2_top_three_rights_right_to_choose_husband,q11V2_top_three_rights_right_to_divorce_or_0t_marry,q11V2_top_three_rights_free_in_public_0_harassment,q11V2_top_three_rights_freedom_to_choose_how_to_dress,q11V2_top_three_rights_right_to_work_and_earn_money,q11V2_top_three_rights_right_to_travel_without_escort,q11V2_top_three_rights_right_to_participate_in_gov,q11V2_top_three_rights_freedom_to_use_the_internet,q11V2_top_three_rights_access_healthcare_and_services,q11V2_top_three_rights_right_0t_be_beaten_by_family,q11V2_top_three_rights_right_to_seek_asylum,q11V2_top_three_rights_something_else,q11V2_top_three_rights_0ne_of_these_are_important_to_me,q11a_which_rights_open_end_translated,q12_14_agree_avoid_armed_conflict,q12_14_agree_human_rights_violation,q12_14_agree_basic_needs,q15_intl_support_gov,q16_intl_support_taliban,q17_your_views_support_a_peace_process,q17_your_views_use_military_force,q17_your_views_provide_military_support,q17_your_views_help_the_taliban_fight_isisk,q17_your_views_un_peacekeepers_maintain_peace,q17_your_views_afghan_need_international_help,q18_live,q19_financial_situation,q20_education,q21_province,q22_religion_importance,q23_marital_status,urban_rural
ca681fe5-b205-4691-88c1-3fd82cfdffe5,2,1,1,,,0.45752813,22,18_24,1,1,3,5,1,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca6c6773-9035-49d9-8a70-84bab9725eb6,4,1,1,,,3.655297324,53,45_54,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca6e737d-5041-4d46-8b54-4f888131ba82,2,2,2,,,0.45752813,21,18_24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca703a79-cfb1-4b05-9c3e-fbb4d10a0392,3,1,2,,,1.023851028,38,35_44,1,1,,3,1,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca705fcb-1c78-41a9-8fd7-b9bd613fd0b9,4,1,1,2,1,0.969846153,18,18_24,2,2,1,1,1,2,1,,5,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca71377f-c025-40e2-ba9e-3a47fa823be4,4,1,2,,2,0.800819823,98,65_and_over,1,1,,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca74b33a-af65-4716-bc39-792088c6cda3,4,1,2,,,0.45752813,23,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca77133f-d3c9-405b-97e9-d0aab05c6e27,3,1,2,2,,0.45752813,20,18_24,1,2,,1,1,2,2,,3,5,,2,5,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,,4,4,4,,,,,,,,,,,,,,,
ca784660-5703-4938-8fb6-c608ac9f2c91,4,1,2,,,1.697539394,98,65_and_over,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca78d4a8-ccc5-4376-b86e-bab8172a4182,3,2,1,,,0.740032143,30,25_34,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca7e3466-a89c-4af3-9767-e987ba670078,2,1,1,1,,0.45752813,18,18_24,1,1,3,3,2,2,2,,1,5,,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,5,5,5,2,1,1,0,0,0,1,0,1,5,4,24,4,1,1
ca7f3e65-1442-4e67-b0ed-f1c7f354b504,3,1,1,,,0.45752813,21,18_24,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca7f9429-2ad3-4b52-a5e0-6f08ca6270c4,4,2,2,1,1,1.56868459,28,25_34,2,2,3,3,3,1,2,,3,3,,3,5,,,,,,,,,,,,,,1,1,0,0,0,1,0,1,0,0,0,0,0,0,,4,5,4,1,2,1,0,1,1,1,1,4,4,6,25,4,2,0
ca844388-b485-48d5-93a0-06bae4e0553a,3,1,2,,,0.800819823,98,65_and_over,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca85565d-7574-4a48-a981-9fe84a2b4803,3,1,2,,,0.740032143,25,25_34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca873f38-ea6e-4ffc-8758-be7ad8bdd836,3,1,1,,,1.023851028,40,35_44,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca956ac2-8fb7-44ee-ac46-16a08e4398e5,2,2,2,,,3.655297324,46,45_54,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca96b86e-da31-45ca-9ac3-69e7cd2e95bd,2,2,2,,,0.45752813,24,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca9ea8f9-148a-411e-b0c6-8220d19ebbad,3,1,2,,,0.740032143,26,25_34,1,2,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca9f2763-76a7-4853-930a-710f75610c8c,4,1,2,2,2,0.45752813,18,18_24,1,2,,4,1,2,,1,1,2,,3,1,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,,2,2,2,,,,,,,,,,,,,,,
caa00fac-1b2e-4d46-8295-8013dffab548,2,1,1,,,0.45752813,19,18_24,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caa23434-5285-4dca-9fc6-d0045f7013d6,2,2,1,1,,0.969846153,18,18_24,2,2,3,3,2,2,2,,3,3,,3,5,1,0,1,0,1,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caa45c2d-25c7-4042-95a8-353fbfd21ca9,2,1,1,,,0.800819823,98,65_and_over,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caa4cfcf-24e3-45ed-a66e-16fd034570bf,3,2,2,,,0.45752813,20,18_24,1,2,,2,2,2,1,,3,1,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caaacad7-af07-413d-a020-95c5c98c0529,4,2,1,,,0.740032143,25,25_34,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cab5023b-f512-4eea-b4a1-f5581b1556f3,2,1,1,,,0.740032143,32,25_34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cab7a6cb-da6e-4ae0-9858-47cd3815479b,4,1,1,,,1.56868459,33,25_34,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cac521d7-5210-48b0-985a-10f0a02d459a,3,2,1,,,1.56868459,31,25_34,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cac70026-4374-4890-a46a-7dba73d1bebc,3,2,2,,,0.45752813,18,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cac94dd4-8b25-40dc-b22c-45c83b35c5d6,4,1,1,,2,3.655297324,47,45_54,2,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caca94a9-e343-4b8f-aaef-f06920d593df,4,1,2,,2,1.663463131,63,55_64,1,2,,4,2,1,,1,1,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacb886e-fb52-4c23-8104-d3c09c6c8607,3,2,1,,,0.740032143,31,25_34,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacfc09d-02c6-41c8-aa5a-3ac1db89d9fe,4,2,1,,,0.800819823,98,65_and_over,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cad3a4ab-e5d2-44c7-ae1e-37123de1bf58,3,1,1,,,0.45752813,22,18_24,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cad8093d-64c6-4a17-805c-db9c0ac739f7,3,1,2,2,,1.023851028,38,35_44,1,1,2,2,2,2,2,,4,,,4,5,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,5,5,5,1,1,1,0,0,0,0,0,3,2,1,26,4,2,1
cadf70c5-65b8-43b8-aea0-b9891431a7e3,2,1,2,,,0.969846153,19,18_24,2,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cae08323-7690-446e-822d-f4d432ec5bb7,3,2,2,,,0.45752813,18,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cae30655-3e94-4e24-9b22-afbe8c75a247,2,2,1,,,1.56868459,27,25_34,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cae46a6e-47ef-42a9-b7a9-79fef27eb923,2,2,1,,,1.56868459,29,25_34,2,2,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cae57ed9-5972-452b-8146-ca6c69236df5,4,1,1,,,1.56868459,31,25_34,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cae8b09c-ab68-414a-995f-bff8c3a9c5b6,3,2,2,,,0.740032143,27,25_34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caeb14a9-4d75-4f85-bd4c-6b75928f4183,3,2,2,1,,1.023851028,37,35_44,1,2,1,4,3,2,3,,4,,,3,5,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,4,5,5,2,2,0,0,0,0,0,0,3,4,2,19,4,2,1
caedc9e5-c7e5-4666-a27e-3b730a226833,2,2,1,,,0.45752813,22,18_24,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf02283-b894-452b-a7fe-db2c3ee3e51c,4,2,1,1,2,0.800819823,98,65_and_over,1,1,3,1,1,1,,1,1,3,,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,3,3,2,3,,,,,,,,,,,,,,
caf4c004-3ccb-46ee-9115-7dd9c8dd9444,3,2,2,,,0.969846153,22,18_24,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf4e9e9-fb2d-458e-a34c-f1c6109c20e3,2,2,2,,,0.45752813,18,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf6ad2c-2df6-4619-b619-36b114b5f451,4,1,1,,,0.740032143,34,25_34,1,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf75642-6032-4dcb-aee0-6e01fdedbdec,3,1,1,,,0.45752813,24,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf88f0c-df38-46ce-a7d0-21a268234418,3,1,1,1,,0.45752813,23,18_24,1,2,3,1,1,2,3,,1,4,1,3,5,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,,3,3,3,1,1,0,0,1,0,0,0,1,5,4,4,2,1,1
caf8f2c8-f00a-4c66-92b1-f9792f4c2641,4,1,1,,1,0.45752813,24,18_24,1,2,3,5,2,2,2,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cafc75ec-f17b-4220-af8b-a30a3d1c1151,2,1,2,,,0.740032143,28,25_34,1,2,,1,1,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cafe4930-ec10-4d80-9929-70238cf52c3c,3,1,2,,,0.969846153,18,18_24,2,2,,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb02a8f6-5ec1-49d4-b286-7c2431c8839f,4,1,1,,1,0.45752813,24,18_24,1,2,3,1,1,2,2,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb02b02e-f540-4471-9cc9-db7d0dcfe8a2,4,1,1,1,2,0.740032143,25,25_34,1,1,2,3,1,1,,1,3,1,,2,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,4,4,2,2,0,0,0,1,0,0,4,2,6,13,4,2,0
cb03132a-d8bc-474c-a1a4-2706a800e62c,4,2,1,,1,0.45752813,23,18_24,1,2,3,3,1,2,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb04a810-21b1-4d44-b510-5d40cb824096,4,1,1,,,1.697539394,98,65_and_over,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb04ae9f-677c-440f-816b-199ed9bd08bf,4,1,1,,,0.740032143,28,25_34,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb094c68-6eaa-4ba5-9f00-47c4b28d1994,2,2,1,,,1.724398601,45,45_54,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb09e2a9-75ad-4eae-b34f-3e438938f1b1,4,1,2,,2,1.56868459,25,25_34,2,2,,1,2,1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb0f7a1c-0e0e-45cc-8a7b-3f324e6100f8,3,1,2,1,,3.655297324,46,45_54,2,2,,5,1,2,1,,1,5,,3,5,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,2,,,,,,,,,,,,,,,
cb11b6e2-796f-414f-adc5-1318888cc22d,4,2,1,2,2,0.45752813,20,18_24,1,2,3,3,3,1,,1,1,1,,3,3,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,1,0,0,0,0,,2,2,2,3,3,0,0,0,0,0,0,,,,,,,
cb1b6b12-fc23-4c98-aaf8-560cfc1e9af5,4,2,1,2,1,0.45752813,22,18_24,1,1,1,5,3,2,2,,4,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
cb1caaaa-0fc4-4858-843f-8c3738183feb,3,1,1,2,,0.740032143,26,25_34,1,2,2,2,1,1,1,,3,3,,3,4,,,,,,,,,,,,,,1,1,0,0,0,1,0,1,0,1,0,0,0,0,,4,3,4,2,2,1,0,0,1,0,1,1,2,4,32,3,2,1
cb1d9358-1cfa-4533-8bec-f80ac0285f73,1,1,1,2,,0.45752813,23,18_24,1,1,2,3,1,2,2,,1,4,2,3,4,1,1,1,1,0,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,5,3,3,,,,,,,,,,,,,,,
cb1d9cf9-cb1a-42d8-8350-9d6aa1c498ef,2,1,1,1,,0.45752813,24,18_24,1,2,3,3,1,1,3,,3,5,,3,4,1,1,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb1dbe11-80ed-4200-a056-0feca2e41f89,4,2,1,,,0.969846153,22,18_24,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb20d1e4-32cb-4f83-a903-407e3d9e5fab,4,1,1,,,0.969846153,19,18_24,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb27ba8f-049b-44fe-9b48-22102cc1e243,4,2,1,2,2,1.023851028,38,35_44,1,2,2,1,1,2,,1,4,,,4,5,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,5,5,5,2,2,0,0,0,0,1,0,1,5,6,33,2,2,1
cb2a3632-bf41-4d07-ba71-7a32ec896447,4,1,1,,,0.800819823,98,65_and_over,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb2a579a-7a55-4c8a-a34b-57648d419120,4,1,1,,1,0.45752813,22,18_24,1,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb2c8fab-b9dd-45a9-99de-66c5196af5df,2,2,1,,,0.45752813,24,18_24,1,2,3,4,3,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb3bc70a-7273-4f60-a722-998dd31db336,4,2,2,,1,0.969846153,19,18_24,2,1,,2,5,2,4,,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb3d3d2a-4bc3-494d-9765-075007ca7ca2,4,2,2,,,1.724398601,54,45_54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb3f36b8-9352-4a2a-9e24-239d74511304,4,2,1,2,2,0.969846153,18,18_24,2,2,3,2,2,1,,1,4,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb412fbe-ef5b-4451-8b18-cdc9655692fb,4,2,2,1,2,0.45752813,24,18_24,1,1,,4,5,1,,2,5,,,2,5,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,
cb418d40-bd17-4a3d-b65b-a01d86370ce1,4,1,1,,,0.740032143,33,25_34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb42011c-a9a1-4afb-bb76-3e9aebf3c8f8,3,1,1,,,0.45752813,20,18_24,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb4265c5-f1ea-4850-b73a-f8862819a309,3,1,2,,,1.56868459,29,25_34,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb443905-eb01-40fb-b10e-71b9f9e487f5,4,1,1,1,1,0.740032143,30,25_34,1,2,3,3,1,1,2,,3,5,,3,5,,,,,,,,,,,,,,1,0,1,0,1,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
cb49e770-371f-4fbd-8880-cb5b67375cde,3,1,2,,,0.969846153,22,18_24,2,1,,4,4,1,1,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb4bd7a1-0824-4a0a-bc88-9ae688ac9214,4,2,1,2,1,1.023851028,40,35_44,1,2,1,1,2,2,2,,3,2,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,,,,,,,,,,,,,,
cb4cbfa7-ae0c-48f3-97dd-3e584bcc2be9,4,1,2,,,0.969846153,18,18_24,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb50c58a-c9fc-4507-a9a8-efd1a2bdd209,2,2,1,,,2.170310229,35,35_44,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb553316-c05e-4025-aca1-b7dbacf8431e,3,1,1,,,0.740032143,27,25_34,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The right to study and work,,,,,,,,,,,,,,,,,,
cb5b7f60-6b9f-40bd-9a68-e90318fecda1,4,1,1,,2,0.740032143,25,25_34,1,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb5e75f3-5375-4a52-822f-57593dcbe31b,3,2,2,,,0.740032143,30,25_34,1,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb5ee461-5fb7-40c5-98b5-7fbdc08e302f,3,2,1,,,2.170310229,41,35_44,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb620a05-695f-4053-a1f9-7cb58874c3d0,4,2,2,,,0.740032143,30,25_34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb6446e8-bc08-4a95-a9e2-330d94855c6a,2,2,1,,,1.56868459,25,25_34,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb69b7f2-aa20-46a7-a45f-f3bf1282b677,4,1,2,,,1.023851028,35,35_44,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb6c79de-bff9-45ad-b0ba-20eb41624849,2,2,1,,,0.45752813,20,18_24,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb6e1c24-63e4-4065-9732-824ab04bb0fd,4,1,2,,,0.45752813,19,18_24,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb6e5dc9-9225-4247-a019-bfdc3c5dc2ef,3,1,2,,,0.740032143,30,25_34,1,2,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb6f3827-9dcc-416f-a9d5-ab9de1510be3,4,1,1,,,0.740032143,26,25_34,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb704b36-45bb-464b-a47f-a702ecabc4c4,2,1,2,,,1.56868459,32,25_34,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb75a9be-76db-4a82-b06e-e83f58ce7130,2,2,2,,,0.740032143,30,25_34,1,2,,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb75ec81-d517-4f73-85de-6af32d0da74b,4,1,1,1,1,2.170310229,42,35_44,2,1,1,1,1,1,2,,4,,,1,4,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
cb76410c-8024-485c-a195-3ab07ab6e887,2,1,2,,,0.800819823,98,65_and_over,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb783a08-458a-46fc-b78a-ad973b14de36,4,2,2,,1,0.740032143,30,25_34,1,2,,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb799fac-f733-43fe-8fb4-9501da205aa3,4,1,1,,,0.45752813,20,18_24,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb7f36af-937a-44f4-be8d-cdd2ab58bf5f,2,2,1,,,0.969846153,23,18_24,2,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb848a04-3a23-48bc-aa74-f0dc2e1667dd,4,1,2,,,3.655297324,45,45_54,2,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb888ff6-3577-4a08-9386-b4eb5fe5b1b7,3,2,2,2,,1.724398601,46,45_54,1,1,3,3,1,2,2,,1,3,,1,5,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,0,1,1,0,0,0,,5,5,5,2,1,0,0,1,0,0,1,1,3,4,29,4,1,1
cb897668-f16d-41a5-9981-290186d8f2df,4,2,2,,1,0.45752813,18,18_24,1,2,,5,5,2,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb8a9b5c-2003-4b45-bfc0-0258c0632359,4,2,1,,,0.740032143,29,25_34,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb8d7964-6b90-4676-b81a-aa8b180a2d39,4,1,2,,,1.724398601,50,45_54,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb8de2fa-67a8-4f7c-a0e0-75ba707a6cc5,3,1,2,,,1.663463131,60,55_64,1,2,,1,1,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb9373f1-f507-41d7-9ebb-56c0fbd7a6b1,2,1,1,,,0.45752813,19,18_24,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb980280-b141-4d74-afef-299bcc00628d,3,1,2,,,0.740032143,30,25_34,1,2,,1,1,2,3,,1,4,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb98af3a-9f01-4466-9134-1d52e4e1d70c,2,1,1,2,,0.45752813,22,18_24,1,2,3,3,2,2,3,,4,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
